"Id del Producto";"Referencia del Producto";"Atributo (Nombre:Tipo:Posicion)*";"Valor (Valor:Posicion)*";"Ref proveedor";"Referencia";"EAN13";"UPC";"MPN";"Precio de coste";"Impacto en el precio";"Ecotasa";"Cantidad";"Cantidad minima";"Nivel de stock bajo";"Enviame un mensaje de correo electronico";"Impacto en el peso";"Predeterminado (0=No, 1=Si)";"Fecha de disponibilidad de la combinacion";"Elegir entre imagenes de productos por posicion(1,2,3)";"URLs de las imagenes(x,y,z...)";"Textos alternativos de imagen(x,y,z...)";"Id / Nombre de la tienda"
110;"";"Medida:select:0,Acabado:select:1,Medida:select:2";"80 cm:0,Lacado Verde Forest mate al agua sostenible:1,Sin espejo / ver otras opciones en complementos:2";"";"C0075985";"8414623582256";"";"";"";0.0;0;100;1;"";"";0;0;"";1;"https://cdn.todomueblesdebano.com/image/upload/f_auto%2Cq_auto/v1/products/8f3e1e83-e886-40ea-bc65-05ad9eed58d6/Econic_100_2C_AzulVapor_Slim_Murano_Lucce_1676896731.2485745";"";1
110;"";"Medida:select:0,Acabado:select:1,Medida:select:2";"80 cm:0,Lacado Azul Vapor mate al agua sostenible:1,Sin espejo / ver otras opciones en complementos:2";"";"C0075984";"8414623582263";"";"";"";0.0;0;100;1;"";"";0;0;"";1;"https://cdn.todomueblesdebano.com/image/upload/f_auto%2Cq_auto/v1/products/8f3e1e83-e886-40ea-bc65-05ad9eed58d6/Econic_100_2C_AzulVapor_Slim_Murano_Lucce_1676896731.2485745";"";1
110;"";"Medida:select:0,Acabado:select:1,Medida:select:2";"80 cm:0,Lacado Azul Vapor mate al agua sostenible:1,Espejo oferta pack con aplique de luz LED de 30cm:2";"";"C0075976";"8414623582348";"";"";"";75.01;0;100;1;"";"";0;0;"";1;"https://cdn.todomueblesdebano.com/image/upload/f_auto%2Cq_auto/v1/products/8f3e1e83-e886-40ea-bc65-05ad9eed58d6/Econic_100_2C_AzulVapor_Slim_Murano_Lucce_1676896731.2485745";"";1
110;"";"Medida:select:0,Acabado:select:1,Medida:select:2";"100 cm:0,Negro mate:1,Espejo oferta pack premium Axis LED (Royo):2";"";"C0076014";"8414623581969";"";"";"";314.02;0;100;1;"";"";0;0;"";1;"https://cdn.todomueblesdebano.com/image/upload/f_auto%2Cq_auto/v1/products/8f3e1e83-e886-40ea-bc65-05ad9eed58d6/Econic_100_2C_AzulVapor_Slim_Murano_Lucce_1676896731.2485745";"";1
110;"";"Medida:select:0,Acabado:select:1,Medida:select:2";"100 cm:0,Blanco brillo:1,Sin espejo / ver otras opciones en complementos:2";"";"C0076004";"8414623582065";"";"";"";104.01;0;100;1;"";"";0;0;"";1;"https://cdn.todomueblesdebano.com/image/upload/f_auto%2Cq_auto/v1/products/8f3e1e83-e886-40ea-bc65-05ad9eed58d6/Econic_100_2C_AzulVapor_Slim_Murano_Lucce_1676896731.2485745";"";1
110;"";"Medida:select:0,Acabado:select:1,Medida:select:2";"80 cm:0,Blanco brillo:1,Sin espejo / ver otras opciones en complementos:2";"";"C0075980";"8414623582300";"";"";"";0.0;0;100;1;"";"";0;0;"";1;"https://cdn.todomueblesdebano.com/image/upload/f_auto%2Cq_auto/v1/products/8f3e1e83-e886-40ea-bc65-05ad9eed58d6/Econic_100_2C_AzulVapor_Slim_Murano_Lucce_1676896731.2485745";"";1
110;"";"Medida:select:0,Acabado:select:1,Medida:select:2";"80 cm:0,Negro mate:1,Sin espejo / ver otras opciones en complementos:2";"";"C0075982";"8414623582287";"";"";"";0.0;0;100;1;"";"";0;0;"";1;"https://cdn.todomueblesdebano.com/image/upload/f_auto%2Cq_auto/v1/products/8f3e1e83-e886-40ea-bc65-05ad9eed58d6/Econic_100_2C_AzulVapor_Slim_Murano_Lucce_1676896731.2485745";"";1
110;"";"Medida:select:0,Acabado:select:1,Medida:select:2";"80 cm:0,Lacado Verde Forest mate al agua sostenible:1,Espejo oferta pack con aplique de luz LED de 30cm:2";"";"C0075977";"8414623582331";"";"";"";75.01;0;100;1;"";"";0;0;"";1;"https://cdn.todomueblesdebano.com/image/upload/f_auto%2Cq_auto/v1/products/8f3e1e83-e886-40ea-bc65-05ad9eed58d6/Econic_100_2C_AzulVapor_Slim_Murano_Lucce_1676896731.2485745";"";1
110;"";"Medida:select:0,Acabado:select:1,Medida:select:2";"100 cm:0,Lacado Verde Forest mate al agua sostenible:1,Espejo oferta pack con aplique de luz LED de 30cm:2";"";"C0076001";"8414623582096";"";"";"";180.01;0;100;1;"";"";0;0;"";1;"https://cdn.todomueblesdebano.com/image/upload/f_auto%2Cq_auto/v1/products/8f3e1e83-e886-40ea-bc65-05ad9eed58d6/Econic_100_2C_AzulVapor_Slim_Murano_Lucce_1676896731.2485745";"";1
110;"";"Medida:select:0,Acabado:select:1,Medida:select:2";"100 cm:0,Lacado Azul Vapor mate al agua sostenible:1,Espejo oferta pack premium Axis LED (Royo):2";"";"C0076016";"8414623581945";"";"";"";314.02;0;100;1;"";"";0;0;"";1;"https://cdn.todomueblesdebano.com/image/upload/f_auto%2Cq_auto/v1/products/8f3e1e83-e886-40ea-bc65-05ad9eed58d6/Econic_100_2C_AzulVapor_Slim_Murano_Lucce_1676896731.2485745";"";1
110;"";"Medida:select:0,Acabado:select:1,Medida:select:2";"100 cm:0,Lacado Azul Vapor mate al agua sostenible:1,Espejo oferta pack con aplique de luz LED de 30cm:2";"";"C0076000";"8414623582102";"";"";"";180.01;0;100;1;"";"";0;0;"";1;"https://cdn.todomueblesdebano.com/image/upload/f_auto%2Cq_auto/v1/products/8f3e1e83-e886-40ea-bc65-05ad9eed58d6/Econic_100_2C_AzulVapor_Slim_Murano_Lucce_1676896731.2485745";"";1
110;"";"Medida:select:0,Acabado:select:1,Medida:select:2";"100 cm:0,Negro mate:1,Espejo oferta pack con aplique de luz LED de 30cm:2";"";"C0075998";"8414623582126";"";"";"";180.01;0;100;1;"";"";0;0;"";1;"https://cdn.todomueblesdebano.com/image/upload/f_auto%2Cq_auto/v1/products/8f3e1e83-e886-40ea-bc65-05ad9eed58d6/Econic_100_2C_AzulVapor_Slim_Murano_Lucce_1676896731.2485745";"";1
110;"";"Medida:select:0,Acabado:select:1,Medida:select:2";"100 cm:0,Blanco mate:1,Sin espejo / ver otras opciones en complementos:2";"";"C0076005";"8414623582058";"";"";"";104.01;0;100;1;"";"";0;0;"";1;"https://cdn.todomueblesdebano.com/image/upload/f_auto%2Cq_auto/v1/products/8f3e1e83-e886-40ea-bc65-05ad9eed58d6/Econic_100_2C_AzulVapor_Slim_Murano_Lucce_1676896731.2485745";"";1
110;"";"Medida:select:0,Acabado:select:1,Medida:select:2";"100 cm:0,Blanco brillo:1,Espejo oferta pack premium Axis LED (Royo):2";"";"C0076012";"8414623581983";"";"";"";314.02;0;100;1;"";"";0;0;"";1;"https://cdn.todomueblesdebano.com/image/upload/f_auto%2Cq_auto/v1/products/8f3e1e83-e886-40ea-bc65-05ad9eed58d6/Econic_100_2C_AzulVapor_Slim_Murano_Lucce_1676896731.2485745";"";1
110;"";"Medida:select:0,Acabado:select:1,Medida:select:2";"80 cm:0,Lacado Azul Vapor mate al agua sostenible:1,Espejo oferta pack premium Axis LED (Royo):2";"";"C0075992";"8414623582188";"";"";"";231.02;0;100;1;"";"";0;0;"";1;"https://cdn.todomueblesdebano.com/image/upload/f_auto%2Cq_auto/v1/products/8f3e1e83-e886-40ea-bc65-05ad9eed58d6/Econic_100_2C_AzulVapor_Slim_Murano_Lucce_1676896731.2485745";"";1
110;"";"Medida:select:0,Acabado:select:1,Medida:select:2";"80 cm:0,Blanco brillo:1,Espejo oferta pack premium Axis LED (Royo):2";"";"C0075988";"8414623582225";"";"";"";231.02;0;100;1;"";"";0;0;"";1;"https://cdn.todomueblesdebano.com/image/upload/f_auto%2Cq_auto/v1/products/8f3e1e83-e886-40ea-bc65-05ad9eed58d6/Econic_100_2C_AzulVapor_Slim_Murano_Lucce_1676896731.2485745";"";1
111;"";"Medida:select:0,Acabado:select:1";"80 cm:0,Azul talco pure con tirador blanco:1";"";"C0077493";"8414623636515";"";"";"";0.0;0;100;1;"";"";0;1;"";1;"https://cdn.todomueblesdebano.com/image/upload/f_auto%2Cq_auto/v1/products/02120fff-42e4-4142-8494-176795b1e189/Logika_100_2C_VerdePure_Enzo_Aine_1703588985.1445134";"";1
111;"";"Medida:select:0,Acabado:select:1";"80 cm:0,Verde pure con tirador antracita:1";"";"";"";"";"";"";0.0;0;100;1;"";"";0;0;"";1;"https://cdn.todomueblesdebano.com/image/upload/f_auto%2Cq_auto/v1/products/02120fff-42e4-4142-8494-176795b1e189/Logika_100_2C_VerdePure_Enzo_Aine_1703588985.1445134";"";1
111;"";"Medida:select:0,Acabado:select:1";"100 cm:0,Verde pure con tirador antracita:1";"";"C0077506";"8414623636386";"";"";"";97.0;0;100;1;"";"";0;0;"";1;"https://cdn.todomueblesdebano.com/image/upload/f_auto%2Cq_auto/v1/products/02120fff-42e4-4142-8494-176795b1e189/Logika_100_2C_VerdePure_Enzo_Aine_1703588985.1445134";"";1
111;"";"Medida:select:0,Acabado:select:1";"100 cm:0,Nogal Ártico con tirador blanco:1";"";"C0077507";"8414623636379";"";"";"";97.0;0;100;1;"";"";0;0;"";1;"https://cdn.todomueblesdebano.com/image/upload/f_auto%2Cq_auto/v1/products/02120fff-42e4-4142-8494-176795b1e189/Logika_100_2C_VerdePure_Enzo_Aine_1703588985.1445134";"";1
111;"";"Medida:select:0,Acabado:select:1";"100 cm:0,Blanco pure con tirador inox:1";"";"C0077504";"8414623636409";"";"";"";97.0;0;100;1;"";"";0;0;"";1;"https://cdn.todomueblesdebano.com/image/upload/f_auto%2Cq_auto/v1/products/02120fff-42e4-4142-8494-176795b1e189/Logika_100_2C_VerdePure_Enzo_Aine_1703588985.1445134";"";1
111;"";"Medida:select:0,Acabado:select:1";"100 cm:0,Azul talco pure con tirador blanco:1";"";"C0077505";"8414623636393";"";"";"";97.0;0;100;1;"";"";0;0;"";1;"https://cdn.todomueblesdebano.com/image/upload/f_auto%2Cq_auto/v1/products/02120fff-42e4-4142-8494-176795b1e189/Logika_100_2C_VerdePure_Enzo_Aine_1703588985.1445134";"";1
111;"";"Medida:select:0,Acabado:select:1";"80 cm:0,Nogal Ártico con tirador blanco:1";"";"C0077495";"8414623636492";"";"";"";0.0;0;100;1;"";"";0;0;"";1;"https://cdn.todomueblesdebano.com/image/upload/f_auto%2Cq_auto/v1/products/02120fff-42e4-4142-8494-176795b1e189/Logika_100_2C_VerdePure_Enzo_Aine_1703588985.1445134";"";1
111;"";"Medida:select:0,Acabado:select:1";"80 cm:0,Blanco pure con tirador inox:1";"";"C0077492";"8414623636522";"";"";"";0.0;0;100;1;"";"";0;0;"";1;"https://cdn.todomueblesdebano.com/image/upload/f_auto%2Cq_auto/v1/products/02120fff-42e4-4142-8494-176795b1e189/Logika_100_2C_VerdePure_Enzo_Aine_1703588985.1445134";"";1
112;"";"Medida:select:0,Acabado:select:1";"80 cm:0,Azul talco pure con tirador blanco:1";"";"";"";"";"";"";0.0;0;100;1;"";"";0;1;"";1;"https://cdn.todomueblesdebano.com/image/upload/f_auto%2Cq_auto/v1/products/eddfc709-65f8-481c-b25b-2df29ef9bb8d/Logika_80_2C_AzulTalcoPure_Sun_Aine_1703612942.648856";"";1
112;"";"Medida:select:0,Acabado:select:1";"80 cm:0,Nogal Ártico con tirador blanco:1";"";"C0077519";"8414623636256";"";"";"";0.0;0;100;1;"";"";0;0;"";1;"https://cdn.todomueblesdebano.com/image/upload/f_auto%2Cq_auto/v1/products/eddfc709-65f8-481c-b25b-2df29ef9bb8d/Logika_80_2C_AzulTalcoPure_Sun_Aine_1703612942.648856";"";1
112;"";"Medida:select:0,Acabado:select:1";"80 cm:0,Blanco pure con tirador inox:1";"";"C0077516";"8414623636287";"";"";"";0.0;0;100;1;"";"";0;0;"";1;"https://cdn.todomueblesdebano.com/image/upload/f_auto%2Cq_auto/v1/products/eddfc709-65f8-481c-b25b-2df29ef9bb8d/Logika_80_2C_AzulTalcoPure_Sun_Aine_1703612942.648856";"";1
112;"";"Medida:select:0,Acabado:select:1";"100 cm:0,Verde pure con tirador antracita:1";"";"C0077530";"8414623636140";"";"";"";36.01;0;100;1;"";"";0;0;"";1;"https://cdn.todomueblesdebano.com/image/upload/f_auto%2Cq_auto/v1/products/eddfc709-65f8-481c-b25b-2df29ef9bb8d/Logika_80_2C_AzulTalcoPure_Sun_Aine_1703612942.648856";"";1
112;"";"Medida:select:0,Acabado:select:1";"100 cm:0,Nogal Ártico con tirador blanco:1";"";"C0077531";"8414623636133";"";"";"";36.01;0;100;1;"";"";0;0;"";1;"https://cdn.todomueblesdebano.com/image/upload/f_auto%2Cq_auto/v1/products/eddfc709-65f8-481c-b25b-2df29ef9bb8d/Logika_80_2C_AzulTalcoPure_Sun_Aine_1703612942.648856";"";1
112;"";"Medida:select:0,Acabado:select:1";"80 cm:0,Verde pure con tirador antracita:1";"";"C0077518";"8414623636263";"";"";"";0.0;0;100;1;"";"";0;0;"";1;"https://cdn.todomueblesdebano.com/image/upload/f_auto%2Cq_auto/v1/products/eddfc709-65f8-481c-b25b-2df29ef9bb8d/Logika_80_2C_AzulTalcoPure_Sun_Aine_1703612942.648856";"";1
112;"";"Medida:select:0,Acabado:select:1";"100 cm:0,Azul talco pure con tirador blanco:1";"";"C0077529";"8414623636157";"";"";"";36.01;0;100;1;"";"";0;0;"";1;"https://cdn.todomueblesdebano.com/image/upload/f_auto%2Cq_auto/v1/products/eddfc709-65f8-481c-b25b-2df29ef9bb8d/Logika_80_2C_AzulTalcoPure_Sun_Aine_1703612942.648856";"";1
112;"";"Medida:select:0,Acabado:select:1";"100 cm:0,Blanco pure con tirador inox:1";"";"C0077528";"8414623636164";"";"";"";36.01;0;100;1;"";"";0;0;"";1;"https://cdn.todomueblesdebano.com/image/upload/f_auto%2Cq_auto/v1/products/eddfc709-65f8-481c-b25b-2df29ef9bb8d/Logika_80_2C_AzulTalcoPure_Sun_Aine_1703612942.648856";"";1
113;"";"Medida:select:0,Acabado:select:1,Espejo:select:2";"60 cm:0,Gris arenado:1,Sin espejo / ver otras opciones en complementos:2";"";"C0074058";"8414623511492";"";"";"";0.0;0;100;1;"";"";0;1;"";1;"https://cdn.todomueblesdebano.com/image/upload/f_auto%2Cq_auto/v1/products/9a44c0d0-e4f8-4c3f-ba3c-0bcbebb6fab3/BAND_80_1C2P_GrisArenado_Slim_Murano_Lucce_1669287248.9788802";"";1
113;"";"Medida:select:0,Acabado:select:1,Espejo:select:2";"60 cm:0,Galet brillo:1,Sin espejo / ver otras opciones en complementos:2";"";"C0074062";"8414623511454";"";"";"";0.0;0;100;1;"";"";0;0;"";1;"https://cdn.todomueblesdebano.com/image/upload/f_auto%2Cq_auto/v1/products/9a44c0d0-e4f8-4c3f-ba3c-0bcbebb6fab3/BAND_80_1C2P_GrisArenado_Slim_Murano_Lucce_1669287248.9788802";"";1
113;"";"Medida:select:0,Acabado:select:1,Espejo:select:2";"80 cm:0,Nogal arenado:1,Sin espejo / ver otras opciones en complementos:2";"";"C0074079";"8414623511287";"";"";"";27.0;0;100;1;"";"";0;0;"";1;"https://cdn.todomueblesdebano.com/image/upload/f_auto%2Cq_auto/v1/products/9a44c0d0-e4f8-4c3f-ba3c-0bcbebb6fab3/BAND_80_1C2P_GrisArenado_Slim_Murano_Lucce_1669287248.9788802";"";1
113;"";"Medida:select:0,Acabado:select:1,Espejo:select:2";"60 cm:0,Nogal arenado:1,Sin espejo / ver otras opciones en complementos:2";"";"C0074059";"8414623511485";"";"";"";0.0;0;100;1;"";"";0;0;"";1;"https://cdn.todomueblesdebano.com/image/upload/f_auto%2Cq_auto/v1/products/9a44c0d0-e4f8-4c3f-ba3c-0bcbebb6fab3/BAND_80_1C2P_GrisArenado_Slim_Murano_Lucce_1669287248.9788802";"";1
113;"";"Medida:select:0,Acabado:select:1,Espejo:select:2";"80 cm:0,Blanco brillo:1,Sin espejo / ver otras opciones en complementos:2";"";"C0074080";"8414623511270";"";"";"";27.0;0;100;1;"";"";0;0;"";1;"https://cdn.todomueblesdebano.com/image/upload/f_auto%2Cq_auto/v1/products/9a44c0d0-e4f8-4c3f-ba3c-0bcbebb6fab3/BAND_80_1C2P_GrisArenado_Slim_Murano_Lucce_1669287248.9788802";"";1
113;"";"Medida:select:0,Acabado:select:1,Espejo:select:2";"80 cm:0,Antracita brillo:1,Sin espejo / ver otras opciones en complementos:2";"";"C0074081";"8414623511263";"";"";"";27.0;0;100;1;"";"";0;0;"";1;"https://cdn.todomueblesdebano.com/image/upload/f_auto%2Cq_auto/v1/products/9a44c0d0-e4f8-4c3f-ba3c-0bcbebb6fab3/BAND_80_1C2P_GrisArenado_Slim_Murano_Lucce_1669287248.9788802";"";1
113;"";"Medida:select:0,Acabado:select:1,Espejo:select:2";"80 cm:0,Galet brillo:1,Sin espejo / ver otras opciones en complementos:2";"";"C0074082";"8414623511256";"";"";"";27.0;0;100;1;"";"";0;0;"";1;"https://cdn.todomueblesdebano.com/image/upload/f_auto%2Cq_auto/v1/products/9a44c0d0-e4f8-4c3f-ba3c-0bcbebb6fab3/BAND_80_1C2P_GrisArenado_Slim_Murano_Lucce_1669287248.9788802";"";1
113;"";"Medida:select:0,Acabado:select:1,Espejo:select:2";"120 cm:0,Blanco brillo:1,Sin espejo / ver otras opciones en complementos:2";"";"C0074275";"";"";"";"";417.02;0;100;1;"";"";0;0;"";1;"https://cdn.todomueblesdebano.com/image/upload/f_auto%2Cq_auto/v1/products/9a44c0d0-e4f8-4c3f-ba3c-0bcbebb6fab3/BAND_80_1C2P_GrisArenado_Slim_Murano_Lucce_1669287248.9788802";"";1
113;"";"Medida:select:0,Acabado:select:1,Espejo:select:2";"120 cm:0,Gris arenado:1,Sin espejo / ver otras opciones en complementos:2";"";"C0074273";"";"";"";"";417.02;0;100;1;"";"";0;0;"";1;"https://cdn.todomueblesdebano.com/image/upload/f_auto%2Cq_auto/v1/products/9a44c0d0-e4f8-4c3f-ba3c-0bcbebb6fab3/BAND_80_1C2P_GrisArenado_Slim_Murano_Lucce_1669287248.9788802";"";1
113;"";"Medida:select:0,Acabado:select:1,Espejo:select:2";"70 cm:0,Nogal arenado:1,Sin espejo / ver otras opciones en complementos:2";"";"C0074069";"8414623511386";"";"";"";21.0;0;100;1;"";"";0;0;"";1;"https://cdn.todomueblesdebano.com/image/upload/f_auto%2Cq_auto/v1/products/9a44c0d0-e4f8-4c3f-ba3c-0bcbebb6fab3/BAND_80_1C2P_GrisArenado_Slim_Murano_Lucce_1669287248.9788802";"";1
113;"";"Medida:select:0,Acabado:select:1,Espejo:select:2";"120 cm:0,Galet brillo:1,Sin espejo / ver otras opciones en complementos:2";"";"C0074277";"";"";"";"";417.02;0;100;1;"";"";0;0;"";1;"https://cdn.todomueblesdebano.com/image/upload/f_auto%2Cq_auto/v1/products/9a44c0d0-e4f8-4c3f-ba3c-0bcbebb6fab3/BAND_80_1C2P_GrisArenado_Slim_Murano_Lucce_1669287248.9788802";"";1
113;"";"Medida:select:0,Acabado:select:1,Espejo:select:2";"70 cm:0,Gris arenado:1,Espejo oferta del pack:2";"";"C0074063";"8414623511447";"";"";"";74.0;0;100;1;"";"";0;0;"";1;"https://cdn.todomueblesdebano.com/image/upload/f_auto%2Cq_auto/v1/products/9a44c0d0-e4f8-4c3f-ba3c-0bcbebb6fab3/BAND_80_1C2P_GrisArenado_Slim_Murano_Lucce_1669287248.9788802";"";1
113;"";"Medida:select:0,Acabado:select:1,Espejo:select:2";"120 cm:0,Antracita brillo:1,Sin espejo / ver otras opciones en complementos:2";"";"C0074276";"";"";"";"";417.02;0;100;1;"";"";0;0;"";1;"https://cdn.todomueblesdebano.com/image/upload/f_auto%2Cq_auto/v1/products/9a44c0d0-e4f8-4c3f-ba3c-0bcbebb6fab3/BAND_80_1C2P_GrisArenado_Slim_Murano_Lucce_1669287248.9788802";"";1
113;"";"Medida:select:0,Acabado:select:1,Espejo:select:2";"80 cm:0,Gris arenado:1,Sin espejo / ver otras opciones en complementos:2";"";"C0074078";"8414623511294";"";"";"";27.0;0;100;1;"";"";0;0;"";1;"https://cdn.todomueblesdebano.com/image/upload/f_auto%2Cq_auto/v1/products/9a44c0d0-e4f8-4c3f-ba3c-0bcbebb6fab3/BAND_80_1C2P_GrisArenado_Slim_Murano_Lucce_1669287248.9788802";"";1
113;"";"Medida:select:0,Acabado:select:1,Espejo:select:2";"70 cm:0,Galet brillo:1,Sin espejo / ver otras opciones en complementos:2";"";"C0074072";"8414623511355";"";"";"";21.0;0;100;1;"";"";0;0;"";1;"https://cdn.todomueblesdebano.com/image/upload/f_auto%2Cq_auto/v1/products/9a44c0d0-e4f8-4c3f-ba3c-0bcbebb6fab3/BAND_80_1C2P_GrisArenado_Slim_Murano_Lucce_1669287248.9788802";"";1
113;"";"Medida:select:0,Acabado:select:1,Espejo:select:2";"70 cm:0,Gris arenado:1,Sin espejo / ver otras opciones en complementos:2";"";"C0074068";"8414623511393";"";"";"";21.0;0;100;1;"";"";0;0;"";1;"https://cdn.todomueblesdebano.com/image/upload/f_auto%2Cq_auto/v1/products/9a44c0d0-e4f8-4c3f-ba3c-0bcbebb6fab3/BAND_80_1C2P_GrisArenado_Slim_Murano_Lucce_1669287248.9788802";"";1
113;"";"Medida:select:0,Acabado:select:1,Espejo:select:2";"70 cm:0,Nogal arenado:1,Espejo oferta del pack:2";"";"C0074064";"8414623511430";"";"";"";74.0;0;100;1;"";"";0;0;"";1;"https://cdn.todomueblesdebano.com/image/upload/f_auto%2Cq_auto/v1/products/9a44c0d0-e4f8-4c3f-ba3c-0bcbebb6fab3/BAND_80_1C2P_GrisArenado_Slim_Murano_Lucce_1669287248.9788802";"";1
113;"";"Medida:select:0,Acabado:select:1,Espejo:select:2";"60 cm:0,Blanco brillo:1,Sin espejo / ver otras opciones en complementos:2";"";"C0074060";"8414623511478";"";"";"";0.0;0;100;1;"";"";0;0;"";1;"https://cdn.todomueblesdebano.com/image/upload/f_auto%2Cq_auto/v1/products/9a44c0d0-e4f8-4c3f-ba3c-0bcbebb6fab3/BAND_80_1C2P_GrisArenado_Slim_Murano_Lucce_1669287248.9788802";"";1
113;"";"Medida:select:0,Acabado:select:1,Espejo:select:2";"70 cm:0,Antracita brillo:1,Sin espejo / ver otras opciones en complementos:2";"";"C0074071";"8414623511362";"";"";"";21.0;0;100;1;"";"";0;0;"";1;"https://cdn.todomueblesdebano.com/image/upload/f_auto%2Cq_auto/v1/products/9a44c0d0-e4f8-4c3f-ba3c-0bcbebb6fab3/BAND_80_1C2P_GrisArenado_Slim_Murano_Lucce_1669287248.9788802";"";1
113;"";"Medida:select:0,Acabado:select:1,Espejo:select:2";"120 cm:0,Nogal arenado:1,Sin espejo / ver otras opciones en complementos:2";"";"C0074274";"";"";"";"";417.02;0;100;1;"";"";0;0;"";1;"https://cdn.todomueblesdebano.com/image/upload/f_auto%2Cq_auto/v1/products/9a44c0d0-e4f8-4c3f-ba3c-0bcbebb6fab3/BAND_80_1C2P_GrisArenado_Slim_Murano_Lucce_1669287248.9788802";"";1
113;"";"Medida:select:0,Acabado:select:1,Espejo:select:2";"120 cm:0,Blanco brillo:1,Espejo oferta del pack:2";"";"C0074270";"";"";"";"";498.03;0;100;1;"";"";0;0;"";1;"https://cdn.todomueblesdebano.com/image/upload/f_auto%2Cq_auto/v1/products/9a44c0d0-e4f8-4c3f-ba3c-0bcbebb6fab3/BAND_80_1C2P_GrisArenado_Slim_Murano_Lucce_1669287248.9788802";"";1
113;"";"Medida:select:0,Acabado:select:1,Espejo:select:2";"60 cm:0,Antracita brillo:1,Espejo oferta del pack:2";"";"C0074056";"8414623511515";"";"";"";54.0;0;100;1;"";"";0;0;"";1;"https://cdn.todomueblesdebano.com/image/upload/f_auto%2Cq_auto/v1/products/9a44c0d0-e4f8-4c3f-ba3c-0bcbebb6fab3/BAND_80_1C2P_GrisArenado_Slim_Murano_Lucce_1669287248.9788802";"";1
113;"";"Medida:select:0,Acabado:select:1,Espejo:select:2";"60 cm:0,Nogal arenado:1,Espejo oferta del pack:2";"";"C0074054";"8414623511539";"";"";"";54.0;0;100;1;"";"";0;0;"";1;"https://cdn.todomueblesdebano.com/image/upload/f_auto%2Cq_auto/v1/products/9a44c0d0-e4f8-4c3f-ba3c-0bcbebb6fab3/BAND_80_1C2P_GrisArenado_Slim_Murano_Lucce_1669287248.9788802";"";1
113;"";"Medida:select:0,Acabado:select:1,Espejo:select:2";"60 cm:0,Galet brillo:1,Espejo oferta del pack:2";"";"C0074057";"8414623511508";"";"";"";54.0;0;100;1;"";"";0;0;"";1;"https://cdn.todomueblesdebano.com/image/upload/f_auto%2Cq_auto/v1/products/9a44c0d0-e4f8-4c3f-ba3c-0bcbebb6fab3/BAND_80_1C2P_GrisArenado_Slim_Murano_Lucce_1669287248.9788802";"";1
113;"";"Medida:select:0,Acabado:select:1,Espejo:select:2";"60 cm:0,Gris arenado:1,Espejo oferta del pack:2";"";"C0074053";"8414623511546";"";"";"";54.0;0;100;1;"";"";0;0;"";1;"https://cdn.todomueblesdebano.com/image/upload/f_auto%2Cq_auto/v1/products/9a44c0d0-e4f8-4c3f-ba3c-0bcbebb6fab3/BAND_80_1C2P_GrisArenado_Slim_Murano_Lucce_1669287248.9788802";"";1
113;"";"Medida:select:0,Acabado:select:1,Espejo:select:2";"80 cm:0,Blanco brillo:1,Espejo oferta del pack:2";"";"C0074075";"8414623511324";"";"";"";88.0;0;100;1;"";"";0;0;"";1;"https://cdn.todomueblesdebano.com/image/upload/f_auto%2Cq_auto/v1/products/9a44c0d0-e4f8-4c3f-ba3c-0bcbebb6fab3/BAND_80_1C2P_GrisArenado_Slim_Murano_Lucce_1669287248.9788802";"";1
113;"";"Medida:select:0,Acabado:select:1,Espejo:select:2";"70 cm:0,Antracita brillo:1,Espejo oferta del pack:2";"";"C0074066";"8414623511416";"";"";"";74.0;0;100;1;"";"";0;0;"";1;"https://cdn.todomueblesdebano.com/image/upload/f_auto%2Cq_auto/v1/products/9a44c0d0-e4f8-4c3f-ba3c-0bcbebb6fab3/BAND_80_1C2P_GrisArenado_Slim_Murano_Lucce_1669287248.9788802";"";1
113;"";"Medida:select:0,Acabado:select:1,Espejo:select:2";"70 cm:0,Blanco brillo:1,Sin espejo / ver otras opciones en complementos:2";"";"C0074070";"8414623511379";"";"";"";21.0;0;100;1;"";"";0;0;"";1;"https://cdn.todomueblesdebano.com/image/upload/f_auto%2Cq_auto/v1/products/9a44c0d0-e4f8-4c3f-ba3c-0bcbebb6fab3/BAND_80_1C2P_GrisArenado_Slim_Murano_Lucce_1669287248.9788802";"";1
113;"";"Medida:select:0,Acabado:select:1,Espejo:select:2";"80 cm:0,Gris arenado:1,Espejo oferta del pack:2";"";"C0074073";"8414623511348";"";"";"";88.0;0;100;1;"";"";0;0;"";1;"https://cdn.todomueblesdebano.com/image/upload/f_auto%2Cq_auto/v1/products/9a44c0d0-e4f8-4c3f-ba3c-0bcbebb6fab3/BAND_80_1C2P_GrisArenado_Slim_Murano_Lucce_1669287248.9788802";"";1
113;"";"Medida:select:0,Acabado:select:1,Espejo:select:2";"60 cm:0,Antracita brillo:1,Sin espejo / ver otras opciones en complementos:2";"";"C0074061";"8414623511461";"";"";"";0.0;0;100;1;"";"";0;0;"";1;"https://cdn.todomueblesdebano.com/image/upload/f_auto%2Cq_auto/v1/products/9a44c0d0-e4f8-4c3f-ba3c-0bcbebb6fab3/BAND_80_1C2P_GrisArenado_Slim_Murano_Lucce_1669287248.9788802";"";1
